"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"906","Stephen Curry","Golden State Warriors","1/16/17",2016,1,0,12,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Cleveland Cavaliers",6,262,12,"curry"
"907","Stephen Curry","Golden State Warriors","12/15/16",2016,2,10,26,"shot_no","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",-97,154,14,"curry"
"908","Stephen Curry","Golden State Warriors","11/13/16",2016,3,1,44,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",15,272,35,"curry"
"909","Stephen Curry","Golden State Warriors","3/2/17",2016,2,2,8,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",73,237,22,"curry"
"910","Stephen Curry","Golden State Warriors","11/28/16",2016,4,3,0,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Atlanta Hawks",-163,229,45,"curry"
"911","Stephen Curry","Golden State Warriors","11/13/16",2016,2,1,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-6,288,23,"curry"
"912","Stephen Curry","Golden State Warriors","11/28/16",2016,3,4,18,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",2,252,32,"curry"
"913","Stephen Curry","Golden State Warriors","11/13/16",2016,1,8,47,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,18,4,"curry"
"914","Stephen Curry","Golden State Warriors","12/20/16",2016,1,4,22,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-74,244,8,"curry"
"915","Stephen Curry","Golden State Warriors","3/6/17",2016,3,8,13,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",155,190,28,"curry"
"916","Stephen Curry","Golden State Warriors","1/16/17",2016,2,4,31,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",96,239,20,"curry"
"917","Stephen Curry","Golden State Warriors","11/13/16",2016,2,5,8,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",114,228,19,"curry"
"918","Stephen Curry","Golden State Warriors","3/20/17",2016,2,0,26,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Oklahoma City Thunder",-84,213,24,"curry"
"919","Stephen Curry","Golden State Warriors","12/15/16",2016,2,5,34,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-186,169,19,"curry"
"920","Stephen Curry","Golden State Warriors","12/3/16",2016,3,7,48,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",-204,154,29,"curry"
"921","Stephen Curry","Golden State Warriors","11/13/16",2016,2,5,59,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",46,252,19,"curry"
"922","Stephen Curry","Golden State Warriors","3/2/17",2016,1,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",110,214,12,"curry"
"923","Stephen Curry","Golden State Warriors","11/13/16",2016,3,4,9,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-150,242,32,"curry"
"924","Stephen Curry","Golden State Warriors","2/2/17",2016,3,2,48,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",94,120,34,"curry"
"925","Stephen Curry","Golden State Warriors","10/25/16",2016,4,6,11,"shot_no","Pullup Jump shot","3PT Field Goal",23,"San Antonio Spurs",-232,26,42,"curry"
"926","Stephen Curry","Golden State Warriors","12/11/16",2016,1,2,49,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Minnesota Timberwolves",133,131,10,"curry"
"927","Stephen Curry","Golden State Warriors","12/3/16",2016,1,4,14,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",97,159,8,"curry"
"928","Stephen Curry","Golden State Warriors","2/23/17",2016,3,3,37,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Los Angeles Clippers",230,11,33,"curry"
"929","Stephen Curry","Golden State Warriors","1/22/17",2016,3,2,49,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",-17,252,34,"curry"
"930","Stephen Curry","Golden State Warriors","11/4/16",2016,1,4,44,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Los Angeles Lakers",-160,140,8,"curry"
"931","Stephen Curry","Golden State Warriors","11/16/16",2016,1,3,15,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Toronto Raptors",-97,205,9,"curry"
"932","Stephen Curry","Golden State Warriors","3/6/17",2016,3,7,34,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",9,247,29,"curry"
"933","Stephen Curry","Golden State Warriors","12/28/16",2016,4,4,25,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",207,159,44,"curry"
"934","Stephen Curry","Golden State Warriors","2/23/17",2016,3,3,7,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Los Angeles Clippers",177,174,33,"curry"
"935","Stephen Curry","Golden State Warriors","3/24/17",2016,4,5,4,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Sacramento Kings",-197,180,43,"curry"
"936","Stephen Curry","Golden State Warriors","1/8/17",2016,3,8,21,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Sacramento Kings",148,144,28,"curry"
"937","Stephen Curry","Golden State Warriors","11/28/16",2016,3,11,32,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",119,120,25,"curry"
"938","Stephen Curry","Golden State Warriors","11/16/16",2016,2,5,58,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-6,257,19,"curry"
"939","Stephen Curry","Golden State Warriors","11/16/16",2016,3,1,41,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Toronto Raptors",-143,82,35,"curry"
"940","Stephen Curry","Golden State Warriors","11/7/16",2016,4,6,2,"shot_no","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",127,224,42,"curry"
"941","Stephen Curry","Golden State Warriors","11/16/16",2016,4,3,16,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",55,262,45,"curry"
"942","Stephen Curry","Golden State Warriors","11/7/16",2016,3,11,13,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",19,262,25,"curry"
"943","Stephen Curry","Golden State Warriors","3/6/17",2016,3,1,51,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",187,95,35,"curry"
"944","Stephen Curry","Golden State Warriors","11/7/16",2016,2,5,5,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",-201,165,19,"curry"
"945","Stephen Curry","Golden State Warriors","1/22/17",2016,3,6,54,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",145,234,30,"curry"
"946","Stephen Curry","Golden State Warriors","12/5/16",2016,2,3,29,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-233,21,21,"curry"
"947","Stephen Curry","Golden State Warriors","11/7/16",2016,2,4,20,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"New Orleans Pelicans",-207,183,20,"curry"
"948","Stephen Curry","Golden State Warriors","12/5/16",2016,1,7,25,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",145,218,5,"curry"
"949","Stephen Curry","Golden State Warriors","11/16/16",2016,4,1,59,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Toronto Raptors",-97,169,47,"curry"
"950","Stephen Curry","Golden State Warriors","3/6/17",2016,4,0,33,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",140,213,48,"curry"
"951","Stephen Curry","Golden State Warriors","1/8/17",2016,3,7,35,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",-34,244,29,"curry"
"952","Stephen Curry","Golden State Warriors","2/13/17",2016,2,2,36,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",132,229,22,"curry"
"953","Stephen Curry","Golden State Warriors","3/18/17",2016,2,1,47,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",-63,257,23,"curry"
"954","Stephen Curry","Golden State Warriors","3/2/17",2016,4,2,7,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",135,208,46,"curry"
"955","Stephen Curry","Golden State Warriors","2/11/17",2016,1,9,46,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Oklahoma City Thunder",79,141,3,"curry"
"956","Stephen Curry","Golden State Warriors","2/11/17",2016,1,4,26,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",82,232,8,"curry"
"957","Stephen Curry","Golden State Warriors","10/30/16",2016,3,0,7,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",151,232,36,"curry"
"958","Stephen Curry","Golden State Warriors","12/1/16",2016,4,4,25,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",184,164,44,"curry"
"959","Stephen Curry","Golden State Warriors","11/23/16",2016,1,3,37,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-169,203,9,"curry"
"960","Stephen Curry","Golden State Warriors","2/13/17",2016,1,3,59,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",146,129,9,"curry"
"961","Stephen Curry","Golden State Warriors","12/1/16",2016,4,7,34,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",9,269,41,"curry"
"962","Stephen Curry","Golden State Warriors","2/13/17",2016,1,6,52,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Denver Nuggets",125,174,6,"curry"
"963","Stephen Curry","Golden State Warriors","3/2/17",2016,3,4,21,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",127,190,32,"curry"
"964","Stephen Curry","Golden State Warriors","2/11/17",2016,2,0,30,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-225,52,24,"curry"
"965","Stephen Curry","Golden State Warriors","10/30/16",2016,3,7,29,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-91,252,29,"curry"
"966","Stephen Curry","Golden State Warriors","12/1/16",2016,2,6,56,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Houston Rockets",-179,223,18,"curry"
"967","Stephen Curry","Golden State Warriors","11/10/16",2016,3,7,36,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",68,242,29,"curry"
"968","Stephen Curry","Golden State Warriors","10/30/16",2016,1,3,26,"shot_no","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,-1,9,"curry"
"969","Stephen Curry","Golden State Warriors","3/2/17",2016,1,3,49,"shot_no","Pullup Jump shot","2PT Field Goal",14,"Chicago Bulls",146,-1,9,"curry"
"970","Stephen Curry","Golden State Warriors","1/2/17",2016,2,4,54,"shot_yes","Pullup Jump shot","3PT Field Goal",33,"Denver Nuggets",-61,332,20,"curry"
"971","Stephen Curry","Golden State Warriors","10/28/16",2016,4,5,49,"shot_yes","Pullup Jump shot","2PT Field Goal",20,"New Orleans Pelicans",-6,205,43,"curry"
"972","Stephen Curry","Golden State Warriors","1/2/17",2016,4,3,53,"shot_yes","Pullup Jump shot","3PT Field Goal",29,"Denver Nuggets",141,259,45,"curry"
"973","Stephen Curry","Golden State Warriors","3/2/17",2016,1,8,20,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",120,188,4,"curry"
"974","Stephen Curry","Golden State Warriors","11/26/16",2016,3,1,16,"shot_yes","Pullup Jump shot","3PT Field Goal",22,"Minnesota Timberwolves",225,26,35,"curry"
"975","Stephen Curry","Golden State Warriors","3/21/17",2016,1,11,24,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Dallas Mavericks",-38,203,1,"curry"
"976","Stephen Curry","Golden State Warriors","3/6/17",2016,3,6,36,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",105,223,30,"curry"
"977","Stephen Curry","Golden State Warriors","11/18/16",2016,3,7,48,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Boston Celtics",10,257,29,"curry"
"978","Stephen Curry","Golden State Warriors","2/2/17",2016,4,5,14,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",212,164,43,"curry"
"979","Stephen Curry","Golden State Warriors","1/6/17",2016,4,3,14,"shot_yes","Pullup Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-6,106,45,"curry"
"980","Stephen Curry","Golden State Warriors","1/6/17",2016,4,0,41,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",97,242,48,"curry"
"981","Stephen Curry","Golden State Warriors","1/6/17",2016,3,6,34,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",207,183,30,"curry"
"982","Stephen Curry","Golden State Warriors","1/16/17",2016,3,5,15,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Cleveland Cavaliers",107,223,31,"curry"
"983","Stephen Curry","Golden State Warriors","3/21/17",2016,1,8,7,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Dallas Mavericks",24,193,4,"curry"
"984","Stephen Curry","Golden State Warriors","1/6/17",2016,1,1,27,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-16,262,11,"curry"
"985","Stephen Curry","Golden State Warriors","3/29/17",2016,2,3,0,"shot_no","Pullup Jump shot","3PT Field Goal",28,"San Antonio Spurs",114,262,21,"curry"
"986","Stephen Curry","Golden State Warriors","1/20/17",2016,1,0,57,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",164,110,12,"curry"
"987","Stephen Curry","Golden State Warriors","1/2/17",2016,2,5,16,"shot_yes","Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",115,174,19,"curry"
"988","Stephen Curry","Golden State Warriors","1/6/17",2016,3,9,23,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",101,237,27,"curry"
"989","Stephen Curry","Golden State Warriors","1/6/17",2016,3,8,6,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",213,151,28,"curry"
"990","Stephen Curry","Golden State Warriors","1/22/17",2016,1,4,0,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",132,218,8,"curry"
"991","Stephen Curry","Golden State Warriors","12/28/16",2016,3,8,22,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Toronto Raptors",-235,56,28,"curry"
"992","Stephen Curry","Golden State Warriors","3/28/17",2016,1,3,58,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",73,237,9,"curry"
"993","Stephen Curry","Golden State Warriors","1/2/17",2016,1,0,27,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Denver Nuggets",-181,203,12,"curry"
"994","Stephen Curry","Golden State Warriors","3/18/17",2016,3,2,18,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",138,229,34,"curry"
"995","Stephen Curry","Golden State Warriors","3/18/17",2016,1,4,53,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-207,156,8,"curry"
"996","Stephen Curry","Golden State Warriors","1/25/17",2016,4,1,8,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Charlotte Hornets",123,213,47,"curry"
"997","Stephen Curry","Golden State Warriors","1/25/17",2016,1,5,2,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Charlotte Hornets",155,219,7,"curry"
"998","Stephen Curry","Golden State Warriors","1/16/17",2016,2,2,34,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Cleveland Cavaliers",-187,120,22,"curry"
"999","Stephen Curry","Golden State Warriors","2/4/17",2016,3,9,25,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",-101,228,27,"curry"
"1000","Stephen Curry","Golden State Warriors","12/25/16",2016,1,4,36,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",-235,90,8,"curry"
"1001","Stephen Curry","Golden State Warriors","11/10/16",2016,1,2,22,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",-148,205,10,"curry"
"1002","Stephen Curry","Golden State Warriors","1/25/17",2016,1,8,7,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Charlotte Hornets",69,232,4,"curry"
"1003","Stephen Curry","Golden State Warriors","3/29/17",2016,3,6,54,"shot_no","Pullup Jump shot","3PT Field Goal",28,"San Antonio Spurs",43,277,30,"curry"
"1004","Stephen Curry","Golden State Warriors","3/18/17",2016,1,3,22,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",94,252,9,"curry"
"1005","Stephen Curry","Golden State Warriors","3/2/17",2016,3,7,39,"shot_no","Pullup Jump shot","2PT Field Goal",20,"Chicago Bulls",110,174,29,"curry"
"1006","Stephen Curry","Golden State Warriors","1/25/17",2016,3,2,35,"shot_yes","Pullup Jump shot","2PT Field Goal",22,"Charlotte Hornets",-89,203,34,"curry"
"1007","Stephen Curry","Golden State Warriors","12/15/16",2016,4,5,0,"shot_no","Pullup Jump shot","3PT Field Goal",27,"New York Knicks",6,272,43,"curry"
"1008","Stephen Curry","Golden State Warriors","3/14/17",2016,4,5,51,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Philadelphia 76ers",-158,223,43,"curry"
"1009","Stephen Curry","Golden State Warriors","3/14/17",2016,3,7,21,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Philadelphia 76ers",2,272,29,"curry"
"1010","Stephen Curry","Golden State Warriors","1/20/17",2016,2,5,8,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",169,208,19,"curry"
"1011","Stephen Curry","Golden State Warriors","1/20/17",2016,2,0,39,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",141,136,24,"curry"
"1012","Stephen Curry","Golden State Warriors","3/18/17",2016,3,7,36,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-163,193,29,"curry"
"1013","Stephen Curry","Golden State Warriors","2/11/17",2016,1,0,10,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",-25,257,12,"curry"
"1014","Stephen Curry","Golden State Warriors","11/1/16",2016,3,1,11,"shot_no","Pullup Jump shot","2PT Field Goal",22,"Portland Trail Blazers",102,198,35,"curry"
"1015","Stephen Curry","Golden State Warriors","3/6/17",2016,4,3,16,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",197,164,45,"curry"
"1016","Stephen Curry","Golden State Warriors","11/1/16",2016,3,3,22,"shot_yes","Pullup Jump shot","3PT Field Goal",22,"Portland Trail Blazers",228,11,33,"curry"
"1017","Stephen Curry","Golden State Warriors","11/7/16",2016,4,2,23,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",71,252,46,"curry"
"1018","Stephen Curry","Golden State Warriors","11/1/16",2016,3,6,41,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,252,30,"curry"
"1019","Stephen Curry","Golden State Warriors","2/4/17",2016,1,8,49,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",89,175,4,"curry"
"1020","Stephen Curry","Golden State Warriors","3/2/17",2016,1,0,0,"shot_no","Pullup Jump shot","3PT Field Goal",40,"Chicago Bulls",-132,380,12,"curry"
"1021","Stephen Curry","Golden State Warriors","11/7/16",2016,3,0,9,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"New Orleans Pelicans",-196,154,36,"curry"
"1022","Stephen Curry","Golden State Warriors","2/25/17",2016,1,9,39,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Brooklyn Nets",159,232,3,"curry"
"1023","Stephen Curry","Golden State Warriors","1/2/17",2016,3,11,27,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",120,151,25,"curry"
"1024","Stephen Curry","Golden State Warriors","1/22/17",2016,3,0,5,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Orlando Magic",-65,282,36,"curry"
"1025","Stephen Curry","Golden State Warriors","12/8/16",2016,4,5,26,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Utah Jazz",102,169,43,"curry"
"1026","Stephen Curry","Golden State Warriors","2/25/17",2016,1,4,17,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Brooklyn Nets",-102,237,8,"curry"
"1027","Stephen Curry","Golden State Warriors","3/2/17",2016,3,2,48,"shot_yes","Pullup Jump shot","2PT Field Goal",14,"Chicago Bulls",12,149,34,"curry"
"1028","Stephen Curry","Golden State Warriors","2/11/17",2016,2,4,54,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",148,188,20,"curry"
"1029","Stephen Curry","Golden State Warriors","3/2/17",2016,1,1,38,"shot_no","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",-161,214,11,"curry"
"1030","Stephen Curry","Golden State Warriors","2/1/17",2016,3,0,4,"shot_yes","Pullup Jump shot","3PT Field Goal",28,"Charlotte Hornets",163,237,36,"curry"
"1031","Stephen Curry","Golden State Warriors","11/7/16",2016,3,3,59,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",-120,228,33,"curry"
"1032","Stephen Curry","Golden State Warriors","2/25/17",2016,4,2,31,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Brooklyn Nets",-19,259,46,"curry"
"1033","Stephen Curry","Golden State Warriors","2/1/17",2016,2,3,37,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Charlotte Hornets",150,223,21,"curry"
